0.0, 0.0
0.07464230799878747, 0.06654717016233032
0.1726825517120053, 0.08624769331916184
0.27268248717433236, 0.08613408200624405
0.3669188641412301, 0.052675073411356764
0.439054836439482, -0.016580984089672242
0.5220635697172432, 0.039182356911576094
0.5494107904645326, -0.05700563359347101
0.6312674641698826, 0.0004355099353260186
0.6420958203443906, -0.09897649488581214
0.7228676557622885, -0.04001964114323178
0.803182291436017, 0.01955853688023801
0.8045747171393737, -0.08043176840312749
0.8837830723814051, -0.019390499905068276
0.9622763415207963, 0.04256760448661797
0.9622851703954592, -0.057432395123636897
1.0395501923696526, 0.006050802490593303
1.139550192369649, 0.006050829290321123
1.2395501923696453, 0.006050856525971066
1.3395501923696413, 0.00605088420752381
1.4395501923696374, 0.006050912345012293
1.5395501923696333, 0.006050940948486626
1.6395501923696292, 0.006050970027973337
1.7395501923696248, 0.006050999593428309
1.8395501923696203, 0.006051029654682767
1.9395501923696157, 0.00605106022138164
2.0395501923696107, 0.006051091302913592
2.139550192369606, 0.006051122908332045
2.2395501923696006, 0.006051155046266514
2.3395501923695954, 0.006051187669151972
2.43955019236959, 0.0060512207495719665
2.5395501923695845, 0.006051254272658506
2.6395501923695788, 0.006051288217207833
2.739550192369573, 0.006051322553934186
2.839550192369567, 0.006051357243157132
2.939550192369561, 0.006051392231697086
3.0395501923695547, 0.006051427448646662
3.094331257420936, 0.08971166239833067
3.1491123224723174, 0.17337189734801467
3.080273857506196, 0.24590648041780339
3.011516756807081, 0.3185181950611841
2.942845378482883, 0.39121098561881
2.8742643790027658, 0.4639890490054388
2.80577874966962, 0.5368568647737388
2.7373938598802763, 0.6098192307475705
2.669115508457236, 0.6828813052250435
2.6009499845872095, 0.756048656930055
2.532904140221036, 0.8293273241156316
2.4649854762003915, 0.9027238845095003
2.3972022449116186, 0.9762455381637315
2.3295635729705193, 1.049900205755435
2.262079608375514, 1.1236966455241668
2.1947616978162188, 1.1976445928785777
2.12762260151214, 1.2717549278357998
2.0606767552574707, 1.3460398769792576
1.9939405925199487, 1.4205132586875633
1.9274329438673279, 1.495190783222724
1.86117553725499, 1.570090423201881
1.7951936317010084, 1.6452328755139094
1.7295168300194244, 1.7206421436503785
1.664180135871576, 1.7963462809074038
1.5992253502286269, 1.872378351917462
1.534702948890628, 1.9487776956684275
1.470674657361224, 2.025591612921915
1.4072170628602216, 2.102877664057591
1.3444268148511453, 2.1807068665137304
1.282428343098423, 2.2591682551091847
1.221385728955124, 2.3383755733225438
1.3198871510703585, 2.355622887353326
1.418388573185593, 2.372870201384108
1.407350918269709, 2.4722591855521627
1.50628916910179, 2.4867926821131516
1.6046224600837526, 2.504974098027669
1.7015959589669902, 2.480558109119932
1.7941506960432705, 2.4426949258842265
1.8834575456366618, 2.3977028530746374
1.970305513326326, 2.3481303757492604
2.0552228953883422, 2.295319030152565
2.1385824585184037, 2.2400815136011727
2.2206584830036107, 2.1829542328615497
2.3016591571739284, 2.1243121764177824
2.3817462808213343, 2.064428517328803
2.4610479637979066, 2.0035085446015994
2.539667191633603, 1.941710348717586
2.6176878144158424, 1.879158111182295
2.6951788567678565, 1.8159510043413836
2.772197694640473, 1.7521693564107161
2.848792444984449, 1.6878790443898213
2.9250037954018238, 1.6231347004858159
3.0008664269519234, 1.5579821016558857
3.076410135716653, 1.4924599827488347
3.1516607272170325, 1.4266014337301764
3.2266407364102427, 1.3604349904119346
3.3013700112683306, 1.2939854947089244
3.375866187684049, 1.227274778182731
3.4501450762897123, 1.1603222076009565
3.524220976799626, 1.093145121004072
3.598106932062692, 1.02575917577167
3.671814931678327, 0.9581786253694902
3.7453560734378537, 0.8904165381178034
3.8187406897388985, 0.8224849689444914
3.891978445283135, 0.7543950933179152
3.9333024435040516, 0.845457309253163
3.973314424086238, 0.9371035934652943
4.011473511516603, 1.029536726304562
4.082184082492542, 1.1002475115657702
4.152894653791036, 1.170958296504424
4.2236052237795105, 1.2416690827530938
4.29431579533114, 1.3123798674386138
4.365026368617057, 1.3830906503898504
4.435736943182094, 1.4538014320619714
4.506447518317497, 1.5245122131637274
4.577158093449371, 1.5952229942690135
4.647868668577714, 1.66593377537783
4.718579243702527, 1.7366445564901771
4.789289818823808, 1.807355337606055
4.860000393941559, 1.8780661187254637
4.930710969055778, 1.9487768998484036
5.001421544166466, 2.019487680974875
5.0, 3.0
